audio,rir,tipo,valor_aug,banda,t30,c50,c80,d50,drr
M1s5.wav,classroom_00x05y.wav,TR_aug,0.2,125,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,0.2,250,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,0.2,500,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,0.2,1000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,0.2,2000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,0.2,4000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,0.2,8000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,0.4,125,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,0.4,250,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,0.4,500,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,0.4,1000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,0.4,2000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,0.4,4000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,0.4,8000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,1.0,125,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,1.0,250,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,1.0,500,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,1.0,1000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,1.0,2000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,1.0,4000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,1.0,8000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,2.0,125,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,2.0,250,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,2.0,500,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,2.0,1000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,2.0,2000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,2.0,4000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,2.0,8000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,3.0,125,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,3.0,250,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,3.0,500,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,3.0,1000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,3.0,2000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,3.0,4000,,,,,
M1s5.wav,classroom_00x05y.wav,TR_aug,3.0,8000,,,,,
M1s5.wav,classroom_00x05y.wav,DRR_aug,-6.0,125,,-9.54330982835447,-7.033500067722155,9.998166691689805,-10.668045193946247
M1s5.wav,classroom_00x05y.wav,DRR_aug,-6.0,250,2.124263527688003,-5.227025297305213,-2.568665393619356,23.08412654950284,-8.387761769772537
M1s5.wav,classroom_00x05y.wav,DRR_aug,-6.0,500,1.977361530785428,-3.8603745824746847,-2.222980249938857,29.134016437046302,-8.47530311793997
M1s5.wav,classroom_00x05y.wav,DRR_aug,-6.0,1000,1.9166029402006595,-3.0663106448618294,0.11581095997136344,33.04735339539379,-7.404917571750281
M1s5.wav,classroom_00x05y.wav,DRR_aug,-6.0,2000,1.9613763606908825,-2.697706777499185,-0.6812672917908675,34.951541337103265,-6.0714170456062355
M1s5.wav,classroom_00x05y.wav,DRR_aug,-6.0,4000,1.7300459732716784,-2.0086139937816014,0.9637587511866358,38.63928121919257,-4.5546516382907924
M1s5.wav,classroom_00x05y.wav,DRR_aug,-6.0,8000,1.3137837726380055,-1.197266026129637,1.866450334765788,43.15130288953351,-3.5371532455797654
M1s5.wav,classroom_00x05y.wav,DRR_aug,-3.0,125,,-8.622755727400943,-6.466031223987207,12.073769539446927,-10.668036243561335
M1s5.wav,classroom_00x05y.wav,DRR_aug,-3.0,250,2.1134446646503506,-3.653452327415953,-1.4845841180438526,30.127400851348103,-6.151871917853651
M1s5.wav,classroom_00x05y.wav,DRR_aug,-3.0,500,1.9757866421568326,-2.264339410497263,-0.9349043471909282,37.25288014170349,-5.683691253254203
M1s5.wav,classroom_00x05y.wav,DRR_aug,-3.0,1000,1.9147657200194974,-1.5094393814539095,1.192055675125803,41.39739333873196,-4.5290071665202785
M1s5.wav,classroom_00x05y.wav,DRR_aug,-3.0,2000,1.959826733018507,-0.7607438478474207,0.8607147685151959,45.63196964181202,-3.080519850428502
M1s5.wav,classroom_00x05y.wav,DRR_aug,-3.0,4000,1.7268031532524108,0.27408975393604984,2.6699010032852035,51.577263960400344,-1.4803303629700646
M1s5.wav,classroom_00x05y.wav,DRR_aug,-3.0,8000,1.3133838057108425,1.1816411925190564,3.683528730388805,56.76041919425211,-0.47192842816724895
M1s5.wav,classroom_00x05y.wav,DRR_aug,0.0,125,,-6.943232325959039,-5.307417429104376,16.815802520978014,-13.217165705191256
M1s5.wav,classroom_00x05y.wav,DRR_aug,0.0,250,2.100514112489726,-1.6805968628267876,0.03183413730101043,40.44465075062469,-3.7282690078868934
M1s5.wav,classroom_00x05y.wav,DRR_aug,0.0,500,1.9747822104703325,-0.21565311228267903,0.834763081770335,48.758855911130034,-2.858162433003633
M1s5.wav,classroom_00x05y.wav,DRR_aug,0.0,1000,1.9105820572169212,0.5235523041890237,2.7604142973324093,53.01016468142994,-1.614492736329566
M1s5.wav,classroom_00x05y.wav,DRR_aug,0.0,2000,1.9584072520623876,1.5861567180327032,2.88907636679737,59.03049297091795,-0.08991603835975817
M1s5.wav,classroom_00x05y.wav,DRR_aug,0.0,4000,1.7230909970030954,2.8758173588581224,4.849947730253395,65.97502433847333,1.5690985399760606
M1s5.wav,classroom_00x05y.wav,DRR_aug,0.0,8000,1.3122143449700723,3.843409917545934,5.951133671192932,70.78526884544881,2.5714202691943093
M1s5.wav,classroom_00x05y.wav,DRR_aug,6.0,125,,-2.0113407160449768,-1.2394403047876597,38.62439634804804,-7.560136762753825
M1s5.wav,classroom_00x05y.wav,DRR_aug,6.0,250,2.0757099673388644,3.1617499788222494,4.273151014360254,67.43705890997485,1.387727943114061
M1s5.wav,classroom_00x05y.wav,DRR_aug,6.0,500,1.980373102194773,4.842926077561814,5.551285901216804,75.30833234665513,2.6466026196448267
M1s5.wav,classroom_00x05y.wav,DRR_aug,6.0,1000,1.8873324963317835,5.599351719716705,7.229557824879147,78.40284090419573,4.271252986766106
M1s5.wav,classroom_00x05y.wav,DRR_aug,6.0,2000,1.9613710922279621,7.01499878675516,7.975738911291734,83.41408257320288,5.890133333376538
M1s5.wav,classroom_00x05y.wav,DRR_aug,6.0,4000,1.7190141592389525,8.56907598069485,10.12989328433838,87.7943979309779,7.625207782271858
M1s5.wav,classroom_00x05y.wav,DRR_aug,6.0,8000,1.3116181364339707,9.586913577647802,11.321181142187175,90.0918176370914,8.620866287802173
M1s5.wav,classroom_00x05y.wav,DRR_aug,9.0,125,,0.8530147795593312,1.4055213484456055,54.89462232883975,-4.642265684109575
M1s5.wav,classroom_00x05y.wav,DRR_aug,9.0,250,2.069033820873378,5.86264153612637,6.827940439246403,79.41170558145772,3.9251761573456943
M1s5.wav,classroom_00x05y.wav,DRR_aug,9.0,500,1.9766239109236174,7.6433421728390085,8.274321552693323,85.32027184458522,5.187987187586687
M1s5.wav,classroom_00x05y.wav,DRR_aug,9.0,1000,1.8651537891875085,8.41594456708955,9.903763707596209,87.4114966569715,7.204563649872872
M1s5.wav,classroom_00x05y.wav,DRR_aug,9.0,2000,1.9539157113304708,9.909709508423695,10.800338093718446,90.73580387910175,8.875148051692998
M1s5.wav,classroom_00x05y.wav,DRR_aug,9.0,4000,1.7149772440156985,11.52195787143034,13.003097945179693,93.41974264320066,10.640708907871057
M1s5.wav,classroom_00x05y.wav,DRR_aug,9.0,8000,1.3165477989814147,12.548038168972829,14.211706521766923,94.73145848149584,11.634843932823518
M1s5.wav,classroom_00x05y.wav,DRR_aug,15.0,125,,6.842149145904477,7.232401474892002,82.8561017010338,0.03246322774949129
M1s5.wav,classroom_00x05y.wav,DRR_aug,15.0,250,2.07523373002122,11.540254225203508,12.386880892097905,93.44559305377673,8.481795301239615
M1s5.wav,classroom_00x05y.wav,DRR_aug,15.0,500,1.96275415018009,13.464788784499035,14.031658226804055,95.6908507415488,9.385436759908751
M1s5.wav,classroom_00x05y.wav,DRR_aug,15.0,1000,1.8424440737150019,14.264357187360865,15.63322882357989,96.38928636347524,12.845467265813584
M1s5.wav,classroom_00x05y.wav,DRR_aug,15.0,2000,1.9694330464574146,15.826688798581948,16.661460706024897,97.4524433370019,14.801120713554173
M1s5.wav,classroom_00x05y.wav,DRR_aug,15.0,4000,1.7239291210047312,17.4930045160389,18.912002622256132,98.25002352126654,16.65772078499233
M1s5.wav,classroom_00x05y.wav,DRR_aug,15.0,8000,1.3203765818717117,18.52450137272272,20.13339986327622,98.61486454721087,17.65165854110579
M1s5.wav,classroom_00x05y.wav,DRR_aug,19.0,125,,10.825983941670017,11.242536057572748,92.36337605904951,1.962748501640186
M1s5.wav,classroom_00x05y.wav,DRR_aug,19.0,250,2.078228483812578,15.424190759799387,16.25665103872199,97.21194986975425,10.669460721927042
M1s5.wav,classroom_00x05y.wav,DRR_aug,19.0,500,1.9844509064017224,17.417810709528354,17.97098399474874,98.22000460318455,11.270996202341637
M1s5.wav,classroom_00x05y.wav,DRR_aug,19.0,1000,1.8249890207608126,18.2293507118517,19.572767599923637,98.51889966061951,16.13310112444507
M1s5.wav,classroom_00x05y.wav,DRR_aug,19.0,2000,2.0145863832456534,19.808795229604115,20.631938349517792,98.96579744702865,18.65828804547323
M1s5.wav,classroom_00x05y.wav,DRR_aug,19.0,4000,1.7145688371373542,21.490191890944086,22.89642663552794,99.2954526740003,20.661531237877856
M1s5.wav,classroom_00x05y.wav,DRR_aug,19.0,8000,1.2860051420582377,22.522390008930977,24.120068400213135,99.44366278604613,21.658031137098874
M1s5.wav,classroom_05x25y.wav,original,,125,,-9.181751147457108,-5.0637796034259095,10.772657307276758,-11.533266876153153
M1s5.wav,classroom_05x25y.wav,original,,250,,-6.933623432911601,-1.8036026162178334,16.84677430919989,-9.84206582884137
M1s5.wav,classroom_05x25y.wav,original,,500,2.0708042453170887,-8.113108467326553,-3.4861170922044766,13.376030075009803,-8.984416074419867
M1s5.wav,classroom_05x25y.wav,original,,1000,1.9684848525453305,-4.981144185591445,-1.8745087292160576,24.104646615187164,-10.67318429731074
M1s5.wav,classroom_05x25y.wav,original,,2000,2.005206224769732,-4.864973540412349,-1.9173739747821996,24.597389904565034,-10.10668306062205
M1s5.wav,classroom_05x25y.wav,original,,4000,1.7252035262638292,-3.261573447880741,-0.5233482378141667,32.06023470707612,-8.6820272960357
M1s5.wav,classroom_05x25y.wav,original,,8000,1.31197333214509,-1.567237068636564,2.0968994349688024,41.0749059395402,-7.120350352552487
M1s5.wav,classroom_05x25y.wav,TR_aug,0.2,125,0.24599723347211314,2.5894022834141834,13.490795712685628,64.47937541734615,-7.150177262106183
M1s5.wav,classroom_05x25y.wav,TR_aug,0.2,250,0.3323556634245743,-0.4976393004472562,14.469900860160493,47.13848816979628,-0.44571024057960645
M1s5.wav,classroom_05x25y.wav,TR_aug,0.2,500,0.2707900880793686,4.1628591340211525,12.202751119780944,72.28281391470725,-4.341634818985597
M1s5.wav,classroom_05x25y.wav,TR_aug,0.2,1000,0.24679791444499538,7.936697011453486,16.373400779910423,86.1462684200165,-4.950357988937414
M1s5.wav,classroom_05x25y.wav,TR_aug,0.2,2000,0.26154100670321717,8.194074652942234,15.94694449222674,86.83851421940165,-3.3492720171572015
M1s5.wav,classroom_05x25y.wav,TR_aug,0.2,4000,0.22842051827946055,10.603309515655955,19.036265557991253,91.99378011954397,-2.102622455474959
M1s5.wav,classroom_05x25y.wav,TR_aug,0.2,8000,0.17800024209957857,12.221466106781982,23.037954215722813,94.34328395465373,-0.27367613731222906
M1s5.wav,classroom_05x25y.wav,TR_aug,0.4,125,0.4590109549970835,-2.798059105026031,5.59769751417344,34.42803770774545,-4.615182058901079
M1s5.wav,classroom_05x25y.wav,TR_aug,0.4,250,0.5535879125731843,-4.180670581103836,7.14666175210053,27.635093909575367,-2.831905133920278
M1s5.wav,classroom_05x25y.wav,TR_aug,0.4,500,0.4954630040759831,-1.2981342181358304,4.699995384424905,42.582483232747585,-8.027731539018845
M1s5.wav,classroom_05x25y.wav,TR_aug,0.4,1000,0.431789216100636,2.326647097988284,7.46435025226377,63.08186171379597,-7.844027708401904
M1s5.wav,classroom_05x25y.wav,TR_aug,0.4,2000,0.47983605812802477,2.4940687572199005,7.35838918712607,63.975030282995235,-6.16506754992619
M1s5.wav,classroom_05x25y.wav,TR_aug,0.4,4000,0.4540107047066887,4.493288137435502,9.531113283424215,73.7810178217541,-4.537188132218808
M1s5.wav,classroom_05x25y.wav,TR_aug,0.4,8000,0.3644307018125347,5.632734658437542,12.405474970319844,78.53271406504636,-2.961992371277865
M1s5.wav,classroom_05x25y.wav,TR_aug,1.0,125,1.2584045378013915,-8.039895626416211,-0.9806970274005894,13.57256854711221,-9.242059297169565
M1s5.wav,classroom_05x25y.wav,TR_aug,1.0,250,1.3231261934020557,-8.078872897577481,0.6649358119115766,13.46763355418015,-6.463574609613264
M1s5.wav,classroom_05x25y.wav,TR_aug,1.0,500,1.284672651187299,-6.45765956294989,-1.3143101109339126,18.438280472738434,-7.695594484692823
M1s5.wav,classroom_05x25y.wav,TR_aug,1.0,1000,1.1173758445941966,-3.0790150731335113,0.5508090603824388,32.98266004874171,-11.753340725384906
M1s5.wav,classroom_05x25y.wav,TR_aug,1.0,2000,1.2066172433924751,-2.879303923079848,0.6049765124998454,34.00695648157084,-10.000224266867107
M1s5.wav,classroom_05x25y.wav,TR_aug,1.0,4000,1.0694877688894193,-1.059843133537922,2.245351073929088,43.929151497264364,-7.9986241467704104
M1s5.wav,classroom_05x25y.wav,TR_aug,1.0,8000,0.8344848845334777,0.19397319160372434,4.590732632450958,51.11641386294186,-6.3617901269118455
M1s5.wav,classroom_05x25y.wav,TR_aug,2.0,125,0.45115012416657563,-14.5973762214168,-8.375177081075144,3.3531283596507357,-13.143779161462446
M1s5.wav,classroom_05x25y.wav,TR_aug,2.0,250,2.213049854710809,-10.997652217347474,-3.189259501475992,7.3624418419453095,-9.438714335484018
M1s5.wav,classroom_05x25y.wav,TR_aug,2.0,500,2.2943328256779716,-9.506577497627779,-4.5724875571002475,10.074533591051992,-10.412868010835938
M1s5.wav,classroom_05x25y.wav,TR_aug,2.0,1000,2.3044391904875114,-6.227919414816105,-2.969764419035221,19.247131617440402,-14.481700997413345
M1s5.wav,classroom_05x25y.wav,TR_aug,2.0,2000,2.360659320560011,-6.101032203887832,-2.99662092800135,19.70532216288377,-12.765821837706977
M1s5.wav,classroom_05x25y.wav,TR_aug,2.0,4000,2.0253291136210065,-4.340099849105644,-1.5408234119316813,26.90702371202021,-10.607595440974478
M1s5.wav,classroom_05x25y.wav,TR_aug,2.0,8000,1.5026441157613701,-2.8201069388878346,0.7867069171494672,34.31352124036255,-8.704806204662276
M1s5.wav,classroom_05x25y.wav,TR_aug,3.0,125,0.2809668618867043,-23.65344935133184,-17.587762309131683,0.42932533224451297,-11.848398103856923
M1s5.wav,classroom_05x25y.wav,TR_aug,3.0,250,2.230676060165066,-12.856447762200624,-5.391276749007403,4.9251652113249955,-11.344453193747121
M1s5.wav,classroom_05x25y.wav,TR_aug,3.0,500,2.9330998759784253,-11.065402751265548,-6.198801627777773,7.256748048590403,-11.868605716600056
M1s5.wav,classroom_05x25y.wav,TR_aug,3.0,1000,3.23517062905557,-7.887806974079082,-4.754654327259999,13.988629573263157,-16.002041156840896
M1s5.wav,classroom_05x25y.wav,TR_aug,3.0,2000,3.278448086256534,-7.784684039196551,-4.802499072333145,14.27677449929439,-14.301233495031429
M1s5.wav,classroom_05x25y.wav,TR_aug,3.0,4000,2.911961756485479,-6.00086323435516,-3.3589911419183367,20.072811755711545,-12.050050405141835
M1s5.wav,classroom_05x25y.wav,TR_aug,3.0,8000,2.021975347116193,-4.310198263438402,-0.9713504953306591,27.042648965753262,-9.961208202632303
M1s5.wav,classroom_05x25y.wav,DRR_aug,-6.0,125,,-8.764358034993581,-4.873673607231766,11.731890995322006,-11.533271557970702
M1s5.wav,classroom_05x25y.wav,DRR_aug,-6.0,250,,-5.991853381024907,-1.3816565940544279,20.10611647092431,-10.76699815359213
M1s5.wav,classroom_05x25y.wav,DRR_aug,-6.0,500,2.071836578513604,-6.5926146447221665,-2.762861001127516,17.975538969475732,-9.634069181631448
M1s5.wav,classroom_05x25y.wav,DRR_aug,-6.0,1000,1.9671192994643913,-3.8271527181842075,-1.1324471516152448,29.292202970223112,-7.8567003869231815
M1s5.wav,classroom_05x25y.wav,DRR_aug,-6.0,2000,2.0038372630957966,-3.1583389995817295,-0.769509447174578,32.580190588360615,-6.420432804290281
M1s5.wav,classroom_05x25y.wav,DRR_aug,-6.0,4000,1.7241208106636452,-1.2646205618700246,0.9326326723547916,42.771264715371984,-4.584651705864207
M1s5.wav,classroom_05x25y.wav,DRR_aug,-6.0,8000,1.3120683869531222,0.4657220147409727,3.54731775852608,52.67834524223072,-3.1393046541659633
M1s5.wav,classroom_05x25y.wav,DRR_aug,-3.0,125,,-8.0534005849432,-4.523374207277041,13.536132557341547,-11.533277198526541
M1s5.wav,classroom_05x25y.wav,DRR_aug,-3.0,250,2.0944559645961665,-4.82270385004058,-0.786511911750472,24.778353748733416,-8.487333190172142
M1s5.wav,classroom_05x25y.wav,DRR_aug,-3.0,500,2.0709365042556933,-4.868064696469899,-1.7827335234053552,24.58419113368525,-7.032678895799707
M1s5.wav,classroom_05x25y.wav,DRR_aug,-3.0,1000,1.9667663429421862,-2.4365493743789006,-0.14936192016971017,36.33077307546871,-5.372231104435416
M1s5.wav,classroom_05x25y.wav,DRR_aug,-3.0,2000,2.0000839901788035,-1.277811019341462,0.6522590407888618,42.69693779929837,-3.5129318856774185
M1s5.wav,classroom_05x25y.wav,DRR_aug,-3.0,4000,1.722981050361632,0.8463487590958486,2.64604824726971,54.856614505404366,-1.49471324465415
M1s5.wav,classroom_05x25y.wav,DRR_aug,-3.0,8000,1.3119845134308628,2.5919205308050457,5.249179189233667,64.49265483480288,-0.0998848529996822
M1s5.wav,classroom_05x25y.wav,DRR_aug,0.0,125,,-6.985239987766551,-3.9402235814822246,16.680934962990957,-11.53328467059426
M1s5.wav,classroom_05x25y.wav,DRR_aug,0.0,250,2.0896441692181678,-3.219292470770686,0.15626463298368098,32.27266046737722,-6.027611509554053
M1s5.wav,classroom_05x25y.wav,DRR_aug,0.0,500,2.0694471593355455,-2.7035159035202345,-0.3267690500739879,34.92113652280445,-4.284553068782063
M1s5.wav,classroom_05x25y.wav,DRR_aug,0.0,1000,1.9622800195850088,-0.5796746208364436,1.2946393359205617,46.66806986882033,-2.709002731112298
M1s5.wav,classroom_05x25y.wav,DRR_aug,0.0,2000,1.9956540427172502,1.0210234439176307,2.5676636070486705,55.85056066012145,-0.5714070239629061
M1s5.wav,classroom_05x25y.wav,DRR_aug,0.0,4000,1.7196799115763768,3.3329543202041014,4.832572986855589,68.29670910667889,1.5629436397780418
M1s5.wav,classroom_05x25y.wav,DRR_aug,0.0,8000,1.3051928678636004,5.083428344570824,7.421117821736239,76.32358569422935,2.9230128687144594
M1s5.wav,classroom_05x25y.wav,DRR_aug,6.0,125,,-3.260360525812752,-1.4197676029584783,32.066318313128555,-9.687206083613644
M1s5.wav,classroom_05x25y.wav,DRR_aug,6.0,250,2.074451844853604,1.1911591837397588,3.405152406972136,56.81419953419902,-0.7469410114029691
M1s5.wav,classroom_05x25y.wav,DRR_aug,6.0,500,2.0554577945555925,2.504493123537528,3.9574232790161408,64.03033136296526,1.3125030844305066
M1s5.wav,classroom_05x25y.wav,DRR_aug,6.0,1000,1.9279454333059673,4.229259250664166,5.522842484538087,72.58808327846674,2.893869722616473
M1s5.wav,classroom_05x25y.wav,DRR_aug,6.0,2000,1.9835567926058046,6.3913468290828215,7.509903083934145,81.33098693969406,5.36420350940684
M1s5.wav,classroom_05x25y.wav,DRR_aug,6.0,4000,1.7147909060212414,8.922018610074527,10.120404317594234,88.63885097252863,7.625474140344436
M1s5.wav,classroom_05x25y.wav,DRR_aug,6.0,8000,1.2925363857009735,10.667436500784147,12.683842030675539,92.10186128707191,8.930772715611834
M1s5.wav,classroom_05x25y.wav,DRR_aug,9.0,125,,-0.79435387068693,0.5849801429825745,45.440037212933944,-6.7016188295571455
M1s5.wav,classroom_05x25y.wav,DRR_aug,9.0,250,2.067616575380991,3.807538564672477,5.663490913296694,70.61416806595467,1.925913711734747
M1s5.wav,classroom_05x25y.wav,DRR_aug,9.0,500,2.0438452302789774,5.343738793641951,6.578062640226349,77.38958077810987,4.015014253012365
M1s5.wav,classroom_05x25y.wav,DRR_aug,9.0,1000,1.9011227555789871,6.966819434240278,8.114589452375661,83.26003178886953,5.739124123090985
M1s5.wav,classroom_05x25y.wav,DRR_aug,9.0,2000,1.9790563314926286,9.271053848210059,10.299441048126013,89.42340623799916,8.341424044941235
M1s5.wav,classroom_05x25y.wav,DRR_aug,9.0,4000,1.713591940389292,11.855960108322437,12.995513983962393,93.8770141320477,10.641411690524158
M1s5.wav,classroom_05x25y.wav,DRR_aug,9.0,8000,1.276465603202039,13.597185480031989,15.550628335134835,95.81482001110899,11.915481698102337
M1s5.wav,classroom_05x25y.wav,DRR_aug,15.0,125,,4.788084874364104,5.71159731954012,75.07277291973965,-1.6801863666480634
M1s5.wav,classroom_05x25y.wav,DRR_aug,15.0,250,2.0761480997210566,9.4496511201654,10.955925838876869,89.80609250020115,6.944486034948607
M1s5.wav,classroom_05x25y.wav,DRR_aug,15.0,500,2.0331593187303225,11.204829325919238,12.2553069687583,92.95637469150508,8.755792066554605
M1s5.wav,classroom_05x25y.wav,DRR_aug,15.0,1000,1.8715682433702505,12.728297728892997,13.750224576539678,94.93481031153468,11.285429100969198
M1s5.wav,classroom_05x25y.wav,DRR_aug,15.0,2000,1.9769493557822706,15.172444072259053,16.12826508334717,97.05046724528006,14.26329496750782
M1s5.wav,classroom_05x25y.wav,DRR_aug,15.0,4000,1.7125054664787989,17.812737878772072,18.906247168179227,98.37220902587971,16.652798346230114
M1s5.wav,classroom_05x25y.wav,DRR_aug,15.0,8000,1.2425702268829848,19.547245314085743,21.451297041266816,98.90230451029414,17.824166541466365
M1s5.wav,classroom_05x25y.wav,DRR_aug,19.0,125,,8.644213891125117,9.52845547159766,87.9785851553634,0.6903509561323028
M1s5.wav,classroom_05x25y.wav,DRR_aug,19.0,250,2.072673774764523,13.358296525530397,14.771892651122947,95.58859990748331,9.596239936519769
M1s5.wav,classroom_05x25y.wav,DRR_aug,19.0,500,2.022063512333554,15.169976508972285,16.180829069910793,97.04884038241246,11.057546829348603
M1s5.wav,classroom_05x25y.wav,DRR_aug,19.0,1000,1.836846258526613,16.66483752082677,17.659185970108396,97.89013258620254,14.639771963177779
M1s5.wav,classroom_05x25y.wav,DRR_aug,19.0,2000,1.98051710420192,19.149624822463515,20.090241119298796,98.79832479930064,18.11259343400728
M1s5.wav,classroom_05x25y.wav,DRR_aug,19.0,4000,1.6981634273722062,21.807156029644226,22.891191706883486,99.3447165911234,20.641818128917645
M1s5.wav,classroom_05x25y.wav,DRR_aug,19.0,8000,1.209034718394401,23.538736655875265,25.43260488290569,99.55923420754289,21.676243830880132
M1s5.wav,classroom_25x40y.wav,original,,125,,-11.834428408667154,-7.074759108656954,6.1515460789198135,-14.845493473109787
M1s5.wav,classroom_25x40y.wav,original,,250,2.1924395798566128,-8.389457960624338,-3.698606694752268,12.655766206205872,-8.7960668056726
M1s5.wav,classroom_25x40y.wav,original,,500,2.0914511900579207,-4.562464699359204,-2.284048039878781,25.912020610509604,-9.846628420391614
M1s5.wav,classroom_25x40y.wav,original,,1000,1.9074287188603734,-4.1881879578832075,-1.8601208167158922,27.600491785974373,-9.927727601132672
M1s5.wav,classroom_25x40y.wav,original,,2000,2.0098128539214786,-3.507041467792897,-1.0721572155976384,30.8417910563907,-9.550893278245697
M1s5.wav,classroom_25x40y.wav,original,,4000,1.755326693107489,-1.7946413095275595,0.35808769834978194,39.813753791762004,-8.747598681906762
M1s5.wav,classroom_25x40y.wav,original,,8000,1.2993165461539824,-0.2517745267954685,1.8620044033007386,48.55107510382839,-6.256575535781707
M1s5.wav,classroom_25x40y.wav,TR_aug,0.2,125,0.24199992862395114,-3.813051042822113,8.167888466891473,29.359500244355985,-5.329364221690009
M1s5.wav,classroom_25x40y.wav,TR_aug,0.2,250,0.2558136815238137,3.1234411714164705,11.428182326874797,67.24305867647514,-1.3523021744717467
M1s5.wav,classroom_25x40y.wav,TR_aug,0.2,500,0.2512185034265016,8.444847496934688,16.203716624224164,87.48454639391525,0.8176412441126307
M1s5.wav,classroom_25x40y.wav,TR_aug,0.2,1000,0.2534552467610219,9.774185148060026,16.437955693827753,90.47013549435427,-4.7840539483317475
M1s5.wav,classroom_25x40y.wav,TR_aug,0.2,2000,0.24679819484101959,10.8000671230328,18.10304687773748,92.32117759887826,-4.062506290337938
M1s5.wav,classroom_25x40y.wav,TR_aug,0.2,4000,0.22053321567946538,12.518467230596897,20.39411919712827,94.6973715025656,-3.584938988530561
M1s5.wav,classroom_25x40y.wav,TR_aug,0.2,8000,0.18949857452653893,15.731513573091423,24.145194089527244,97.39746664957848,-1.5009225920321378
M1s5.wav,classroom_25x40y.wav,TR_aug,0.4,125,0.47038102654317954,-7.30426364257778,2.40556168756928,15.684815985742345,-6.312239148819296
M1s5.wav,classroom_25x40y.wav,TR_aug,0.4,250,0.486079821046721,-1.6852829178815272,4.518764001575199,40.418663512618096,-5.121193618398058
M1s5.wav,classroom_25x40y.wav,TR_aug,0.4,500,0.5076343416289298,3.282732056094828,7.69599192614966,68.0457915065609,-2.4973114492127872
M1s5.wav,classroom_25x40y.wav,TR_aug,0.4,1000,0.4537916944078355,3.631900546438698,7.539902826932565,69.7680320574713,-7.089424166234854
M1s5.wav,classroom_25x40y.wav,TR_aug,0.4,2000,0.47786008639051036,4.552305785801773,8.953846776739663,74.04304730540561,-6.149026503513922
M1s5.wav,classroom_25x40y.wav,TR_aug,0.4,4000,0.4492080861895691,6.2278857864995665,10.757872537017555,80.75274803263811,-5.450995312528361
M1s5.wav,classroom_25x40y.wav,TR_aug,0.4,8000,0.37087126330324427,8.584583623949811,13.175591748376892,87.83261006871187,-3.0253749444884863
M1s5.wav,classroom_25x40y.wav,TR_aug,1.0,125,1.951979537225139,-11.177861304819992,-2.7420552073387188,7.084391373068984,-10.299030734086276
M1s5.wav,classroom_25x40y.wav,TR_aug,1.0,250,1.2034672837514915,-6.59962723764019,-1.4476919501363401,17.951743459711178,-9.518449991011583
M1s5.wav,classroom_25x40y.wav,TR_aug,1.0,500,1.1104496006104836,-2.22553975675633,0.5255411010964849,37.46194891140864,-6.832873169553827
M1s5.wav,classroom_25x40y.wav,TR_aug,1.0,1000,1.1186331900695794,-2.1160208858114027,0.5650891193853024,38.0545897813783,-10.646428928769282
M1s5.wav,classroom_25x40y.wav,TR_aug,1.0,2000,1.1388447675566438,-1.1174259830959874,1.8250767019919545,43.602832024178795,-9.370535814658298
M1s5.wav,classroom_25x40y.wav,TR_aug,1.0,4000,1.0287187109690168,0.47054059702084455,3.1868985566654713,52.706002815062895,-8.296322137220605
M1s5.wav,classroom_25x40y.wav,TR_aug,1.0,8000,0.8298762243083682,2.3875989754918585,4.9612707425157545,63.40810630649443,-5.538724009231485
